report;sys_time;sim_state;net_op_name;net_type;rssi
1428;20241031015800;READY;Simulated Carrier;LTE;-97.0
1429;20241031015810;READY;Simulated Carrier;LTE;-97.2
1430;20241031015820;READY;Simulated Carrier;LTE;-94.9
1431;20241031015830;READY;Simulated Carrier;LTE;-93.0
1432;20241031015840;READY;Simulated Carrier;LTE;-92.8
1433;20241031015850;READY;Simulated Carrier;LTE;-98.5
1434;20241031015900;READY;Simulated Carrier;LTE;-96.9
1435;20241031015910;READY;Simulated Carrier;LTE;-95.0
1436;20241031015920;READY;Simulated Carrier;LTE;-97.3
1437;20241031015930;READY;Simulated Carrier;LTE;-89.7
1438;20241031015940;READY;Simulated Carrier;LTE;-94.2
1439;20241031015950;READY;Simulated Carrier;LTE;-93.2
1440;20241031020000;READY;Simulated Carrier;LTE;-93.5
1441;20241031020010;READY;Simulated Carrier;LTE;-91.5
1442;20241031020020;READY;Simulated Carrier;LTE;-95.3
1443;20241031020030;READY;Simulated Carrier;LTE;-101.4
1444;20241031020040;READY;Simulated Carrier;LTE;-94.6
1445;20241031020050;READY;Simulated Carrier;LTE;-98.7
1446;20241031020100;READY;Simulated Carrier;LTE;-98.3
1447;20241031020110;READY;Simulated Carrier;LTE;-93.8
1448;20241031020120;READY;Simulated Carrier;LTE;-91.0
1449;20241031020130;READY;Simulated Carrier;LTE;-95.9
1450;20241031020140;READY;Simulated Carrier;LTE;-94.7
1451;20241031020150;READY;Simulated Carrier;LTE;-89.2
1452;20241031020200;READY;Simulated Carrier;LTE;-95.0
1453;20241031020210;READY;Simulated Carrier;LTE;-85.5
1454;20241031020220;READY;Simulated Carrier;LTE;-93.6
1455;20241031020230;READY;Simulated Carrier;LTE;-103.0
1456;20241031020240;READY;Simulated Carrier;LTE;-93.1
1457;20241031020250;READY;Simulated Carrier;LTE;-94.5
1458;20241031020300;READY;Simulated Carrier;LTE;-91.1
1459;20241031020310;READY;Simulated Carrier;LTE;-93.6
1460;20241031020320;READY;Simulated Carrier;LTE;-96.8
1461;20241031020330;READY;Simulated Carrier;LTE;-101.1
1462;20241031020340;READY;Simulated Carrier;LTE;-96.8
1463;20241031020350;READY;Simulated Carrier;LTE;-99.3
1464;20241031020400;READY;Simulated Carrier;LTE;-98.3
1465;20241031020410;READY;Simulated Carrier;LTE;-93.6
1466;20241031020420;READY;Simulated Carrier;LTE;-89.3
1467;20241031020430;READY;Simulated Carrier;LTE;-94.5
1468;20241031020440;READY;Simulated Carrier;LTE;-101.0
1469;20241031020450;READY;Simulated Carrier;LTE;-94.5
1470;20241031020500;READY;Simulated Carrier;LTE;-91.7
1471;20241031020510;READY;Simulated Carrier;LTE;-98.9
1472;20241031020520;READY;Simulated Carrier;LTE;-97.0
1473;20241031020530;READY;Simulated Carrier;LTE;-96.6
1474;20241031020540;READY;Simulated Carrier;LTE;-99.8
1475;20241031020550;READY;Simulated Carrier;LTE;-94.0
1476;20241031020600;READY;Simulated Carrier;LTE;-97.0
1477;20241031020610;READY;Simulated Carrier;LTE;-94.9
1478;20241031020620;READY;Simulated Carrier;LTE;-100.0
1479;20241031020630;READY;Simulated Carrier;LTE;-98.2
1480;20241031020640;READY;Simulated Carrier;LTE;-93.5
1481;20241031020650;READY;Simulated Carrier;LTE;-98.0
1482;20241031020700;READY;Simulated Carrier;LTE;-89.5
1483;20241031020710;READY;Simulated Carrier;LTE;-97.9
1484;20241031020720;READY;Simulated Carrier;LTE;-95.5
1485;20241031020730;READY;Simulated Carrier;LTE;-92.5
1486;20241031020740;READY;Simulated Carrier;LTE;-101.9
1487;20241031020750;READY;Simulated Carrier;LTE;-103.3
1488;20241031020800;READY;Simulated Carrier;LTE;-102.4
1489;20241031020810;READY;Simulated Carrier;LTE;-91.2
1490;20241031020820;READY;Simulated Carrier;LTE;-98.7
1491;20241031020830;READY;Simulated Carrier;LTE;-86.3
1492;20241031020840;READY;Simulated Carrier;LTE;-98.9
1493;20241031020850;READY;Simulated Carrier;LTE;-95.9
1494;20241031020900;READY;Simulated Carrier;LTE;-90.3
1495;20241031020910;READY;Simulated Carrier;LTE;-88.4
1496;20241031020920;READY;Simulated Carrier;LTE;-88.4
1497;20241031020930;READY;Simulated Carrier;LTE;-91.6
1498;20241031020940;READY;Simulated Carrier;LTE;-92.3
1499;20241031020950;READY;Simulated Carrier;LTE;-94.1
1500;20241031021000;READY;Simulated Carrier;LTE;-93.4
1501;20241031021010;READY;Simulated Carrier;LTE;-98.7
1502;20241031021020;READY;Simulated Carrier;LTE;-99.8
1503;20241031021030;READY;Simulated Carrier;LTE;-96.5
1504;20241031021040;READY;Simulated Carrier;LTE;-97.3
1505;20241031021050;READY;Simulated Carrier;LTE;-98.4
1506;20241031021100;READY;Simulated Carrier;LTE;-93.9
1507;20241031021110;READY;Simulated Carrier;LTE;-93.0
1508;20241031021120;READY;Simulated Carrier;LTE;-96.5
1509;20241031021130;READY;Simulated Carrier;LTE;-90.9
1510;20241031021140;READY;Simulated Carrier;LTE;-101.3
1511;20241031021150;READY;Simulated Carrier;LTE;-97.4
1512;20241031021200;READY;Simulated Carrier;LTE;-99.5
1513;20241031021210;READY;Simulated Carrier;LTE;-104.1
1514;20241031021220;READY;Simulated Carrier;LTE;-96.9
1515;20241031021230;READY;Simulated Carrier;LTE;-97.2
1516;20241031021240;READY;Simulated Carrier;LTE;-90.7
1517;20241031021250;READY;Simulated Carrier;LTE;-94.4
1518;20241031021300;READY;Simulated Carrier;LTE;-100.9
1519;20241031021310;READY;Simulated Carrier;LTE;-89.3
1520;20241031021320;READY;Simulated Carrier;LTE;-91.8
1521;20241031021330;READY;Simulated Carrier;LTE;-94.2
1522;20241031021340;READY;Simulated Carrier;LTE;-97.5
1523;20241031021350;READY;Simulated Carrier;LTE;-100.4
1524;20241031021400;READY;Simulated Carrier;LTE;-98.1
1525;20241031021410;READY;Simulated Carrier;LTE;-92.2
1526;20241031021420;READY;Simulated Carrier;LTE;-89.0
1527;20241031021430;READY;Simulated Carrier;LTE;-90.4
1528;20241031021440;READY;Simulated Carrier;LTE;-98.5
1529;20241031021450;READY;Simulated Carrier;LTE;-100.9
1530;20241031021500;READY;Simulated Carrier;LTE;-95.9
1531;20241031021510;READY;Simulated Carrier;LTE;-103.6
1532;20241031021520;READY;Simulated Carrier;LTE;-95.3
1533;20241031021530;READY;Simulated Carrier;LTE;-97.4
1534;20241031021540;READY;Simulated Carrier;LTE;-98.7
1535;20241031021550;READY;Simulated Carrier;LTE;-103.2
1536;20241031021600;READY;Simulated Carrier;LTE;-94.7
1537;20241031021610;READY;Simulated Carrier;LTE;-99.1
1538;20241031021620;READY;Simulated Carrier;LTE;-101.7
1539;20241031021630;READY;Simulated Carrier;LTE;-108.7
1540;20241031021640;READY;Simulated Carrier;LTE;-97.2
1541;20241031021650;READY;Simulated Carrier;LTE;-90.1
1542;20241031021700;READY;Simulated Carrier;LTE;-90.4
1543;20241031021710;READY;Simulated Carrier;LTE;-98.8
1544;20241031021720;READY;Simulated Carrier;LTE;-99.5
1545;20241031021730;READY;Simulated Carrier;LTE;-95.3
1546;20241031021740;READY;Simulated Carrier;LTE;-101.1
1547;20241031021750;READY;Simulated Carrier;LTE;-96.0
1548;20241031021800;READY;Simulated Carrier;LTE;-94.1
1549;20241031021810;READY;Simulated Carrier;LTE;-92.3
1550;20241031021820;READY;Simulated Carrier;LTE;-97.8
1551;20241031021830;READY;Simulated Carrier;LTE;-98.5
1552;20241031021840;READY;Simulated Carrier;LTE;-101.1
1553;20241031021850;READY;Simulated Carrier;LTE;-101.0
1554;20241031021900;READY;Simulated Carrier;LTE;-98.6
1555;20241031021910;READY;Simulated Carrier;LTE;-96.2
1556;20241031021920;READY;Simulated Carrier;LTE;-93.9
1557;20241031021930;READY;Simulated Carrier;LTE;-100.8
1558;20241031021940;READY;Simulated Carrier;LTE;-91.6
1559;20241031021950;READY;Simulated Carrier;LTE;-98.6
1560;20241031022000;READY;Simulated Carrier;LTE;-97.8
1561;20241031022010;READY;Simulated Carrier;LTE;-100.7
1562;20241031022020;READY;Simulated Carrier;LTE;-107.3
1563;20241031022030;READY;Simulated Carrier;LTE;-94.0
1564;20241031022040;READY;Simulated Carrier;LTE;-94.8
1565;20241031022050;READY;Simulated Carrier;LTE;-98.9
1566;20241031022100;READY;Simulated Carrier;LTE;-97.6
1567;20241031022110;READY;Simulated Carrier;LTE;-95.8
1568;20241031022120;READY;Simulated Carrier;LTE;-104.1
1569;20241031022130;READY;Simulated Carrier;LTE;-99.8
1570;20241031022140;READY;Simulated Carrier;LTE;-94.6
1571;20241031022150;READY;Simulated Carrier;LTE;-102.8
1572;20241031022200;READY;Simulated Carrier;LTE;-96.5
1573;20241031022210;READY;Simulated Carrier;LTE;-103.1
1574;20241031022220;READY;Simulated Carrier;LTE;-95.7
1575;20241031022230;READY;Simulated Carrier;LTE;-97.6
1576;20241031022240;READY;Simulated Carrier;LTE;-104.1
1577;20241031022250;READY;Simulated Carrier;LTE;-93.1
1578;20241031022300;READY;Simulated Carrier;LTE;-100.8
1579;20241031022310;READY;Simulated Carrier;LTE;-101.1
1580;20241031022320;READY;Simulated Carrier;LTE;-96.9
1581;20241031022330;READY;Simulated Carrier;LTE;-92.9
1582;20241031022340;READY;Simulated Carrier;LTE;-101.5
1583;20241031022350;READY;Simulated Carrier;LTE;-97.1
1584;20241031022400;READY;Simulated Carrier;LTE;-95.7
1585;20241031022410;READY;Simulated Carrier;LTE;-94.7
1586;20241031022420;READY;Simulated Carrier;LTE;-96.7
1587;20241031022430;READY;Simulated Carrier;LTE;-98.8
1588;20241031022440;READY;Simulated Carrier;LTE;-100.7
1589;20241031022450;READY;Simulated Carrier;LTE;-97.0
1590;20241031022500;READY;Simulated Carrier;LTE;-101.6
1591;20241031022510;READY;Simulated Carrier;LTE;-108.9
1592;20241031022520;READY;Simulated Carrier;LTE;-95.3
1593;20241031022530;READY;Simulated Carrier;LTE;-93.4
1594;20241031022540;READY;Simulated Carrier;LTE;-106.4
1595;20241031022550;READY;Simulated Carrier;LTE;-100.9
1596;20241031022600;READY;Simulated Carrier;LTE;-94.4
1597;20241031022610;READY;Simulated Carrier;LTE;-88.6
1598;20241031022620;READY;Simulated Carrier;LTE;-96.9
1599;20241031022630;READY;Simulated Carrier;LTE;-99.8
1600;20241031022640;READY;Simulated Carrier;LTE;-97.7
1601;20241031022650;READY;Simulated Carrier;LTE;-91.4
1602;20241031022700;READY;Simulated Carrier;LTE;-99.6
1603;20241031022710;READY;Simulated Carrier;LTE;-100.2
1604;20241031022720;READY;Simulated Carrier;LTE;-98.9
1605;20241031022730;READY;Simulated Carrier;LTE;-101.0
1606;20241031022740;READY;Simulated Carrier;LTE;-96.6
1607;20241031022750;READY;Simulated Carrier;LTE;-90.7
1608;20241031022800;READY;Simulated Carrier;LTE;-95.8
1609;20241031022810;READY;Simulated Carrier;LTE;-98.1
1610;20241031022820;READY;Simulated Carrier;LTE;-98.2
1611;20241031022830;READY;Simulated Carrier;LTE;-103.4
1612;20241031022840;READY;Simulated Carrier;LTE;-93.6
1613;20241031022850;READY;Simulated Carrier;LTE;-97.5
1614;20241031022900;READY;Simulated Carrier;LTE;-97.9
1615;20241031022910;READY;Simulated Carrier;LTE;-84.2
1616;20241031022920;READY;Simulated Carrier;LTE;-95.9
1617;20241031022930;READY;Simulated Carrier;LTE;-100.0
1618;20241031022940;READY;Simulated Carrier;LTE;-98.9
1619;20241031022950;READY;Simulated Carrier;LTE;-92.7
1620;20241031023000;READY;Simulated Carrier;LTE;-96.9
1621;20241031023010;READY;Simulated Carrier;LTE;-103.3
1622;20241031023020;READY;Simulated Carrier;LTE;-94.0
1623;20241031023030;READY;Simulated Carrier;LTE;-100.3
1624;20241031023040;READY;Simulated Carrier;LTE;-90.2
1625;20241031023050;READY;Simulated Carrier;LTE;-93.3
1626;20241031023100;READY;Simulated Carrier;LTE;-99.3
1627;20241031023110;READY;Simulated Carrier;LTE;-92.4
1628;20241031023120;READY;Simulated Carrier;LTE;-97.2
1629;20241031023130;READY;Simulated Carrier;LTE;-94.0
1630;20241031023140;READY;Simulated Carrier;LTE;-95.6
1631;20241031023150;READY;Simulated Carrier;LTE;-100.9
1632;20241031023200;READY;Simulated Carrier;LTE;-100.1
1633;20241031023210;READY;Simulated Carrier;LTE;-93.5
1634;20241031023220;READY;Simulated Carrier;LTE;-99.0
1635;20241031023230;READY;Simulated Carrier;LTE;-99.3
1636;20241031023240;READY;Simulated Carrier;LTE;-101.6
1637;20241031023250;READY;Simulated Carrier;LTE;-96.0
1638;20241031023300;READY;Simulated Carrier;LTE;-89.5
1639;20241031023310;READY;Simulated Carrier;LTE;-102.1
1640;20241031023320;READY;Simulated Carrier;LTE;-97.7
1641;20241031023330;READY;Simulated Carrier;LTE;-92.1
1642;20241031023340;READY;Simulated Carrier;LTE;-98.0
1643;20241031023350;READY;Simulated Carrier;LTE;-95.7
1644;20241031023400;READY;Simulated Carrier;LTE;-101.6
1645;20241031023410;READY;Simulated Carrier;LTE;-95.5
1646;20241031023420;READY;Simulated Carrier;LTE;-98.1
1647;20241031023430;READY;Simulated Carrier;LTE;-93.4
1648;20241031023440;READY;Simulated Carrier;LTE;-92.6
1649;20241031023450;READY;Simulated Carrier;LTE;-87.0
1650;20241031023500;READY;Simulated Carrier;LTE;-95.0
1651;20241031023510;READY;Simulated Carrier;LTE;-96.0
1652;20241031023520;READY;Simulated Carrier;LTE;-96.4
1653;20241031023530;READY;Simulated Carrier;LTE;-98.7
1654;20241031023540;READY;Simulated Carrier;LTE;-95.9
1655;20241031023550;READY;Simulated Carrier;LTE;-98.5
1656;20241031023600;READY;Simulated Carrier;LTE;-96.6
1657;20241031023610;READY;Simulated Carrier;LTE;-92.0
1658;20241031023620;READY;Simulated Carrier;LTE;-101.3
1659;20241031023630;READY;Simulated Carrier;LTE;-92.7
1660;20241031023640;READY;Simulated Carrier;LTE;-92.1
1661;20241031023650;READY;Simulated Carrier;LTE;-97.6
1662;20241031023700;READY;Simulated Carrier;LTE;-105.8
1663;20241031023710;READY;Simulated Carrier;LTE;-99.8
1664;20241031023720;READY;Simulated Carrier;LTE;-92.2
1665;20241031023730;READY;Simulated Carrier;LTE;-97.4
1666;20241031023740;READY;Simulated Carrier;LTE;-101.3
1667;20241031023750;READY;Simulated Carrier;LTE;-99.3
1668;20241031023800;READY;Simulated Carrier;LTE;-93.9
1669;20241031023810;READY;Simulated Carrier;LTE;-95.1
1670;20241031023820;READY;Simulated Carrier;LTE;-98.1
1671;20241031023830;READY;Simulated Carrier;LTE;-98.5
1672;20241031023840;READY;Simulated Carrier;LTE;-98.5
1673;20241031023850;READY;Simulated Carrier;LTE;-100.8
1674;20241031023900;READY;Simulated Carrier;LTE;-90.6
1675;20241031023910;READY;Simulated Carrier;LTE;-98.4
1676;20241031023920;READY;Simulated Carrier;LTE;-92.3
1677;20241031023930;READY;Simulated Carrier;LTE;-91.1
1678;20241031023940;READY;Simulated Carrier;LTE;-93.2
1679;20241031023950;READY;Simulated Carrier;LTE;-98.9
1680;20241031024000;READY;Simulated Carrier;LTE;-95.7
1681;20241031024010;READY;Simulated Carrier;LTE;-97.2
1682;20241031024020;READY;Simulated Carrier;LTE;-100.8
1683;20241031024030;READY;Simulated Carrier;LTE;-95.9
1684;20241031024040;READY;Simulated Carrier;LTE;-101.8
1685;20241031024050;READY;Simulated Carrier;LTE;-92.4
1686;20241031024100;READY;Simulated Carrier;LTE;-98.9
1687;20241031024110;READY;Simulated Carrier;LTE;-96.4
1688;20241031024120;READY;Simulated Carrier;LTE;-95.9
1689;20241031024130;READY;Simulated Carrier;LTE;-98.1
1690;20241031024140;READY;Simulated Carrier;LTE;-94.8
1691;20241031024150;READY;Simulated Carrier;LTE;-99.0
1692;20241031024200;READY;Simulated Carrier;LTE;-93.6
1693;20241031024210;READY;Simulated Carrier;LTE;-102.5
1694;20241031024220;READY;Simulated Carrier;LTE;-96.7
1695;20241031024230;READY;Simulated Carrier;LTE;-89.5
1696;20241031024240;READY;Simulated Carrier;LTE;-101.3
1697;20241031024250;READY;Simulated Carrier;LTE;-99.9
1698;20241031024300;READY;Simulated Carrier;LTE;-95.1
1699;20241031024310;READY;Simulated Carrier;LTE;-96.4
1700;20241031024320;READY;Simulated Carrier;LTE;-95.7
1701;20241031024330;READY;Simulated Carrier;LTE;-95.2
1702;20241031024340;READY;Simulated Carrier;LTE;-94.7
1703;20241031024350;READY;Simulated Carrier;LTE;-92.7
1704;20241031024400;READY;Simulated Carrier;LTE;-95.5
1705;20241031024410;READY;Simulated Carrier;LTE;-98.0
1706;20241031024420;READY;Simulated Carrier;LTE;-94.2
1707;20241031024430;READY;Simulated Carrier;LTE;-89.2
1708;20241031024440;READY;Simulated Carrier;LTE;-97.4
1709;20241031024450;READY;Simulated Carrier;LTE;-100.9
1710;20241031024500;READY;Simulated Carrier;LTE;-92.6
1711;20241031024510;READY;Simulated Carrier;LTE;-97.5
1712;20241031024520;READY;Simulated Carrier;LTE;-105.7
1713;20241031024530;READY;Simulated Carrier;LTE;-93.8
1714;20241031024540;READY;Simulated Carrier;LTE;-99.3
1715;20241031024550;READY;Simulated Carrier;LTE;-97.5
1716;20241031024600;READY;Simulated Carrier;LTE;-95.9
1717;20241031024610;READY;Simulated Carrier;LTE;-96.3
1718;20241031024620;READY;Simulated Carrier;LTE;-94.2
1719;20241031024630;READY;Simulated Carrier;LTE;-98.6
1720;20241031024640;READY;Simulated Carrier;LTE;-94.9
1721;20241031024650;READY;Simulated Carrier;LTE;-97.9
1722;20241031024700;READY;Simulated Carrier;LTE;-93.7
1723;20241031024710;READY;Simulated Carrier;LTE;-94.1
1724;20241031024720;READY;Simulated Carrier;LTE;-100.4
1725;20241031024730;READY;Simulated Carrier;LTE;-92.3
1726;20241031024740;READY;Simulated Carrier;LTE;-98.8
1727;20241031024750;READY;Simulated Carrier;LTE;-93.4
1728;20241031024800;READY;Simulated Carrier;LTE;-95.1
1729;20241031024810;READY;Simulated Carrier;LTE;-89.3
1730;20241031024820;READY;Simulated Carrier;LTE;-97.5
1731;20241031024830;READY;Simulated Carrier;LTE;-98.3
1732;20241031024840;READY;Simulated Carrier;LTE;-96.8
1733;20241031024850;READY;Simulated Carrier;LTE;-98.0
1734;20241031024900;READY;Simulated Carrier;LTE;-93.6
1735;20241031024910;READY;Simulated Carrier;LTE;-103.3
1736;20241031024920;READY;Simulated Carrier;LTE;-100.9
1737;20241031024930;READY;Simulated Carrier;LTE;-101.2
1738;20241031024940;READY;Simulated Carrier;LTE;-93.2
1739;20241031024950;READY;Simulated Carrier;LTE;-90.1
1740;20241031025000;READY;Simulated Carrier;LTE;-97.4
1741;20241031025010;READY;Simulated Carrier;LTE;-97.5
1742;20241031025020;READY;Simulated Carrier;LTE;-96.6
1743;20241031025030;READY;Simulated Carrier;LTE;-92.2
1744;20241031025040;READY;Simulated Carrier;LTE;-100.5
1745;20241031025050;READY;Simulated Carrier;LTE;-95.7
1746;20241031025100;READY;Simulated Carrier;LTE;-92.9
1747;20241031025110;READY;Simulated Carrier;LTE;-94.8
1748;20241031025120;READY;Simulated Carrier;LTE;-96.0
1749;20241031025130;READY;Simulated Carrier;LTE;-92.7
1750;20241031025140;READY;Simulated Carrier;LTE;-107.6
1751;20241031025150;READY;Simulated Carrier;LTE;-94.2
1752;20241031025200;READY;Simulated Carrier;LTE;-99.5
1753;20241031025210;READY;Simulated Carrier;LTE;-104.1
1754;20241031025220;READY;Simulated Carrier;LTE;-94.8
1755;20241031025230;READY;Simulated Carrier;LTE;-91.6
1756;20241031025240;READY;Simulated Carrier;LTE;-97.6
1757;20241031025250;READY;Simulated Carrier;LTE;-93.4
1758;20241031025300;READY;Simulated Carrier;LTE;-90.9
1759;20241031025310;READY;Simulated Carrier;LTE;-92.4
1760;20241031025320;READY;Simulated Carrier;LTE;-91.0
1761;20241031025330;READY;Simulated Carrier;LTE;-94.6
1762;20241031025340;READY;Simulated Carrier;LTE;-97.3
1763;20241031025350;READY;Simulated Carrier;LTE;-103.9
1764;20241031025400;READY;Simulated Carrier;LTE;-98.4
1765;20241031025410;READY;Simulated Carrier;LTE;-100.6
1766;20241031025420;READY;Simulated Carrier;LTE;-88.7
1767;20241031025430;READY;Simulated Carrier;LTE;-98.1
1768;20241031025440;READY;Simulated Carrier;LTE;-97.1
1769;20241031025450;READY;Simulated Carrier;LTE;-95.4
1770;20241031025500;READY;Simulated Carrier;LTE;-97.4
1771;20241031025510;READY;Simulated Carrier;LTE;-90.8
1772;20241031025520;READY;Simulated Carrier;LTE;-100.0
1773;20241031025530;READY;Simulated Carrier;LTE;-96.7
1774;20241031025540;READY;Simulated Carrier;LTE;-100.4
1775;20241031025550;READY;Simulated Carrier;LTE;-102.5
1776;20241031025600;READY;Simulated Carrier;LTE;-99.7
1777;20241031025610;READY;Simulated Carrier;LTE;-97.5
1778;20241031025620;READY;Simulated Carrier;LTE;-99.0
1779;20241031025630;READY;Simulated Carrier;LTE;-100.1
1780;20241031025640;READY;Simulated Carrier;LTE;-102.8
1781;20241031025650;READY;Simulated Carrier;LTE;-97.6
1782;20241031025700;READY;Simulated Carrier;LTE;-103.3
1783;20241031025710;READY;Simulated Carrier;LTE;-94.3
1784;20241031025720;READY;Simulated Carrier;LTE;-96.9
1785;20241031025730;READY;Simulated Carrier;LTE;-103.1
1786;20241031025740;READY;Simulated Carrier;LTE;-98.6
1787;20241031025750;READY;Simulated Carrier;LTE;-100.2
1788;20241031025800;READY;Simulated Carrier;LTE;-96.0
1789;20241031025810;READY;Simulated Carrier;LTE;-91.9
1790;20241031025820;READY;Simulated Carrier;LTE;-104.7
1791;20241031025830;READY;Simulated Carrier;LTE;-96.9
1792;20241031025840;READY;Simulated Carrier;LTE;-98.0
1793;20241031025850;READY;Simulated Carrier;LTE;-94.7
1794;20241031025900;READY;Simulated Carrier;LTE;-96.5
1795;20241031025910;READY;Simulated Carrier;LTE;-100.4
1796;20241031025920;READY;Simulated Carrier;LTE;-98.6
1797;20241031025930;READY;Simulated Carrier;LTE;-100.4
1798;20241031025940;READY;Simulated Carrier;LTE;-92.9
1799;20241031025950;READY;Simulated Carrier;LTE;-97.1
1800;20241031030000;READY;Simulated Carrier;LTE;-89.6
1801;20241031030010;READY;Simulated Carrier;LTE;-97.5
1802;20241031030020;READY;Simulated Carrier;LTE;-99.9
1803;20241031030030;READY;Simulated Carrier;LTE;-103.2
1804;20241031030040;READY;Simulated Carrier;LTE;-104.5
1805;20241031030050;READY;Simulated Carrier;LTE;-103.5
1806;20241031030100;READY;Simulated Carrier;LTE;-96.2
1807;20241031030110;READY;Simulated Carrier;LTE;-95.3
1808;20241031030120;READY;Simulated Carrier;LTE;-103.8
1809;20241031030130;READY;Simulated Carrier;LTE;-94.0
1810;20241031030140;READY;Simulated Carrier;LTE;-99.5
1811;20241031030150;READY;Simulated Carrier;LTE;-96.9
1812;20241031030200;READY;Simulated Carrier;LTE;-91.0
1813;20241031030210;READY;Simulated Carrier;LTE;-93.8
1814;20241031030220;READY;Simulated Carrier;LTE;-98.5
1815;20241031030230;READY;Simulated Carrier;LTE;-101.0
1816;20241031030240;READY;Simulated Carrier;LTE;-106.0
1817;20241031030250;READY;Simulated Carrier;LTE;-100.1
1818;20241031030300;READY;Simulated Carrier;LTE;-98.1
1819;20241031030310;READY;Simulated Carrier;LTE;-101.2
1820;20241031030320;READY;Simulated Carrier;LTE;-97.9
1821;20241031030330;READY;Simulated Carrier;LTE;-97.2
1822;20241031030340;READY;Simulated Carrier;LTE;-98.4
1823;20241031030350;READY;Simulated Carrier;LTE;-100.0
1824;20241031030400;READY;Simulated Carrier;LTE;-96.7
1825;20241031030410;READY;Simulated Carrier;LTE;-95.6
1826;20241031030420;READY;Simulated Carrier;LTE;-101.6
1827;20241031030430;READY;Simulated Carrier;LTE;-91.6
1828;20241031030440;READY;Simulated Carrier;LTE;-97.6
1829;20241031030450;READY;Simulated Carrier;LTE;-97.1
1830;20241031030500;READY;Simulated Carrier;LTE;-94.4
1831;20241031030510;READY;Simulated Carrier;LTE;-96.2
1832;20241031030520;READY;Simulated Carrier;LTE;-93.3
1833;20241031030530;READY;Simulated Carrier;LTE;-96.0
1834;20241031030540;READY;Simulated Carrier;LTE;-99.5
1835;20241031030550;READY;Simulated Carrier;LTE;-95.6
1836;20241031030600;READY;Simulated Carrier;LTE;-101.4
1837;20241031030610;READY;Simulated Carrier;LTE;-96.3
1838;20241031030620;READY;Simulated Carrier;LTE;-96.8
1839;20241031030630;READY;Simulated Carrier;LTE;-97.5
1840;20241031030640;READY;Simulated Carrier;LTE;-97.1
1841;20241031030650;READY;Simulated Carrier;LTE;-104.0
1842;20241031030700;READY;Simulated Carrier;LTE;-98.7
1843;20241031030710;READY;Simulated Carrier;LTE;-96.2
1844;20241031030720;READY;Simulated Carrier;LTE;-95.9
1845;20241031030730;READY;Simulated Carrier;LTE;-101.0
1846;20241031030740;READY;Simulated Carrier;LTE;-91.8
1847;20241031030750;READY;Simulated Carrier;LTE;-100.3
1848;20241031030800;READY;Simulated Carrier;LTE;-92.8
1849;20241031030810;READY;Simulated Carrier;LTE;-95.0
1850;20241031030820;READY;Simulated Carrier;LTE;-99.4
1851;20241031030830;READY;Simulated Carrier;LTE;-89.7
1852;20241031030840;READY;Simulated Carrier;LTE;-101.7
1853;20241031030850;READY;Simulated Carrier;LTE;-93.2
1854;20241031030900;READY;Simulated Carrier;LTE;-92.9
1855;20241031030910;READY;Simulated Carrier;LTE;-99.5
1856;20241031030920;READY;Simulated Carrier;LTE;-91.3
1857;20241031030930;READY;Simulated Carrier;LTE;-97.9
1858;20241031030940;READY;Simulated Carrier;LTE;-95.8
1859;20241031030950;READY;Simulated Carrier;LTE;-95.9
1860;20241031031000;READY;Simulated Carrier;LTE;-97.4
1861;20241031031010;READY;Simulated Carrier;LTE;-93.6
1862;20241031031020;READY;Simulated Carrier;LTE;-93.6
1863;20241031031030;READY;Simulated Carrier;LTE;-103.8
1864;20241031031040;READY;Simulated Carrier;LTE;-91.4
1865;20241031031050;READY;Simulated Carrier;LTE;-103.3
1866;20241031031100;READY;Simulated Carrier;LTE;-92.5
1867;20241031031110;READY;Simulated Carrier;LTE;-92.2
1868;20241031031120;READY;Simulated Carrier;LTE;-101.2
1869;20241031031130;READY;Simulated Carrier;LTE;-98.5
1870;20241031031140;READY;Simulated Carrier;LTE;-101.1
1871;20241031031150;READY;Simulated Carrier;LTE;-97.6
1872;20241031031200;READY;Simulated Carrier;LTE;-98.0
1873;20241031031210;READY;Simulated Carrier;LTE;-93.7
1874;20241031031220;READY;Simulated Carrier;LTE;-91.6
1875;20241031031230;READY;Simulated Carrier;LTE;-91.2
1876;20241031031240;READY;Simulated Carrier;LTE;-99.2
1877;20241031031250;READY;Simulated Carrier;LTE;-97.7
1878;20241031031300;READY;Simulated Carrier;LTE;-103.6
1879;20241031031310;READY;Simulated Carrier;LTE;-100.1
1880;20241031031320;READY;Simulated Carrier;LTE;-93.1
1881;20241031031330;READY;Simulated Carrier;LTE;-90.4
1882;20241031031340;READY;Simulated Carrier;LTE;-101.8
1883;20241031031350;READY;Simulated Carrier;LTE;-99.2
1884;20241031031400;READY;Simulated Carrier;LTE;-97.0
1885;20241031031410;READY;Simulated Carrier;LTE;-95.7
1886;20241031031420;READY;Simulated Carrier;LTE;-100.2
1887;20241031031430;READY;Simulated Carrier;LTE;-95.3
1888;20241031031440;READY;Simulated Carrier;LTE;-98.8
1889;20241031031450;READY;Simulated Carrier;LTE;-96.9
1890;20241031031500;READY;Simulated Carrier;LTE;-94.6
1891;20241031031510;READY;Simulated Carrier;LTE;-96.9
1892;20241031031520;READY;Simulated Carrier;LTE;-98.6
